creditCode,currentCreditCode,listingId,priceForSale,priceForSaleRate,testDate,nextRepayDate,pastDueDay,pastDueNumber,valuation,rateMaxMultiples,rateMinMultiples,currentDueDay,currentRate,isPay,leftRepayDay,allowanceRadio,number,owingInterest,owingNumber,owingPrincipal,preDebtdealId,preDebtDealId,vouch,maxRate,minRate,defaultPriceforsale
B,C,125785996.0,33.89,20.0,11/19/2018,11/22/2018 10:27,0.0,0.0,0.9883,2.0,1.0,-3.0,20.0,0.0,3.0,0.0,6.0,1.41,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
B,C,129199114.0,33.61,20.0,11/19/2018,11/22/2018 10:38,0.0,0.0,0.9978,2.0,1.0,-3.0,20.0,0.0,3.0,0.0,3.0,0.84,2.0,33.61,0.0,0.0,0.0,40.0,20.0,
B,B,125690664.0,33.89,20.0,11/20/2018,11/21/2018 12:53,1.0,1.0,0.9983,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,1.41,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
B,C,129199393.0,33.6,20.0,11/20/2018,11/22/2018 10:38,0.0,0.0,1.0143,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,3.0,0.85,2.0,33.6,0.0,0.0,0.0,40.0,20.0,
B,D,129199546.0,42.01,20.0,11/20/2018,11/22/2018 10:41,0.0,0.0,1.0034,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,2.12,5.0,42.01,0.0,0.0,0.0,40.0,20.0,
B,C,125788691.0,33.89,20.0,11/20/2018,11/22/2018 10:50,0.0,0.0,0.9698,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.41,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
B,C,125790494.0,33.89,20.0,11/20/2018,11/22/2018 11:06,0.0,0.0,1.0168,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.41,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
B,B,125791277.0,33.89,20.0,11/20/2018,11/22/2018 11:09,0.0,0.0,1.0168,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.41,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
B,C,125793083.0,33.89,20.0,11/20/2018,11/22/2018 11:23,0.0,0.0,0.9989,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.41,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
B,G,129206271.0,42.01,20.0,11/20/2018,11/22/2018 11:29,0.0,0.0,0.9648,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,2.12,5.0,42.01,0.0,0.0,0.0,40.0,20.0,
B,C,129207445.0,42.01,20.0,11/20/2018,11/22/2018 11:38,0.0,0.0,1.0165,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,2.12,5.0,42.01,0.0,0.0,0.0,40.0,20.0,
B,C,125795579.0,33.89,20.0,11/20/2018,11/22/2018 11:44,0.0,0.0,1.0168,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.41,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
B,C,125793447.0,33.89,20.0,11/20/2018,11/22/2018 11:47,0.0,0.0,1.0066,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.41,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
B,C,125796591.0,33.89,20.0,11/20/2018,11/22/2018 11:53,0.0,0.0,1.0113,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.41,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
B,C,125796977.0,33.89,20.0,11/20/2018,11/22/2018 11:55,0.0,0.0,0.9989,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.41,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
B,B,125797753.0,33.89,20.0,11/20/2018,11/22/2018 12:03,0.0,0.0,1.0136,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.41,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
C,E,129212148.0,42.08,24.0,11/20/2018,11/22/2018 12:14,0.0,0.0,0.9947,2.0,1.0,-2.0,24.0,0.0,2.0,0.0,6.0,2.56,5.0,42.08,0.0,0.0,0.0,48.0,24.0,
B,C,125799725.0,33.89,20.0,11/20/2018,11/22/2018 12:29,0.0,0.0,1.0233,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.41,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
B,C,125801400.0,33.89,20.0,11/20/2018,11/22/2018 12:35,0.0,0.0,0.9836,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.41,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
B,C,125803449.0,33.89,20.0,11/20/2018,11/22/2018 13:00,0.0,0.0,0.9807,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.41,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
B,C,125805688.0,33.89,20.0,11/20/2018,11/22/2018 13:15,1.0,1.0,1.0119,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.41,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
B,C,125806417.0,33.89,20.0,11/20/2018,11/22/2018 13:20,0.0,0.0,0.9883,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.41,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
B,C,125806573.0,33.89,20.0,11/20/2018,11/22/2018 13:26,0.0,0.0,0.9807,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.41,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
B,C,125809420.0,33.89,20.0,11/20/2018,11/22/2018 13:49,0.0,0.0,1.0168,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.41,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
B,C,125810804.0,33.89,20.0,11/20/2018,11/22/2018 14:02,0.0,0.0,1.0066,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.41,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
C,C,129226883.0,42.08,24.0,11/20/2018,11/22/2018 14:11,0.0,0.0,1.0199,2.0,1.0,-2.0,24.0,0.0,2.0,0.0,6.0,2.55,5.0,42.08,0.0,0.0,0.0,48.0,24.0,
B,B,129227215.0,42.0,20.0,11/20/2018,11/22/2018 14:12,0.0,0.0,1.0214,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,2.12,5.0,42.0,0.0,0.0,0.0,40.0,20.0,
B,C,125813124.0,33.89,20.0,11/20/2018,11/22/2018 14:22,0.0,0.0,0.9818,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.41,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
B,B,125812951.0,33.89,20.0,11/20/2018,11/22/2018 14:24,0.0,0.0,1.0177,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.41,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
B,D,125813582.0,33.89,20.0,11/20/2018,11/22/2018 14:26,0.0,0.0,1.0056,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.41,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
C,C,129228984.0,33.66,24.0,11/20/2018,11/22/2018 14:26,0.0,0.0,1.0129,2.0,1.0,-2.0,24.0,0.0,2.0,0.0,3.0,1.01,2.0,33.66,0.0,0.0,0.0,48.0,24.0,
B,C,129230055.0,42.0,20.0,11/20/2018,11/22/2018 14:35,0.0,0.0,1.0214,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,2.13,5.0,42.0,0.0,0.0,0.0,40.0,20.0,
B,B,129233926.0,33.6,20.0,11/20/2018,11/22/2018 15:05,0.0,0.0,1.0088,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,3.0,0.84,2.0,33.6,0.0,0.0,0.0,40.0,20.0,
B,C,129234363.0,42.01,20.0,11/20/2018,11/22/2018 15:08,0.0,0.0,0.985,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,2.12,5.0,42.01,0.0,0.0,0.0,40.0,20.0,
B,C,129234648.0,42.01,20.0,11/20/2018,11/22/2018 15:08,0.0,0.0,1.0034,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,2.12,5.0,42.01,0.0,0.0,0.0,40.0,20.0,
B,B,125823694.0,33.89,20.0,11/20/2018,11/22/2018 15:56,0.0,0.0,1.0168,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.41,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
B,D,125824565.0,33.89,20.0,11/20/2018,11/22/2018 16:07,2.0,1.0,0.8992,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.41,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
B,B,125825355.0,33.89,20.0,11/20/2018,11/22/2018 16:11,0.0,0.0,0.9159999999999999,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.41,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
B,C,125825941.0,33.89,20.0,11/20/2018,11/22/2018 16:19,0.0,0.0,1.0113,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.41,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
B,C,125827089.0,33.89,20.0,11/20/2018,11/22/2018 16:29,0.0,0.0,0.9989,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.41,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
B,C,125831388.0,33.89,20.0,11/20/2018,11/22/2018 17:11,0.0,0.0,1.0176,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.41,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
B,C,129250895.0,42.01,20.0,11/20/2018,11/22/2018 17:26,0.0,0.0,1.0165,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,2.12,5.0,42.01,0.0,0.0,0.0,40.0,20.0,
B,B,129255253.0,42.0,20.0,11/20/2018,11/22/2018 18:07,0.0,0.0,1.0279,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,2.12,5.0,42.0,0.0,0.0,0.0,40.0,20.0,
B,C,125839698.0,33.89,20.0,11/20/2018,11/22/2018 18:41,0.0,0.0,1.0056,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.41,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
B,C,125856798.0,33.89,20.0,11/20/2018,11/22/2018 22:44,0.0,0.0,1.0119,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.41,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
B,C,125857462.0,33.89,20.0,11/20/2018,11/22/2018 22:56,1.0,1.0,0.998,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.41,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
B,C,125857738.0,33.89,20.0,11/20/2018,11/22/2018 23:01,0.0,0.0,1.0119,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.41,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
B,C,129279234.0,42.01,20.0,11/20/2018,11/22/2018 23:11,0.0,0.0,1.0222,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,2.12,5.0,42.01,0.0,0.0,0.0,40.0,20.0,
B,C,125871491.0,33.89,20.0,11/20/2018,11/23/2018 7:46,0.0,0.0,0.9423,2.0,1.0,-3.0,20.0,0.0,3.0,0.0,6.0,1.41,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
B,B,129297411.0,42.0,20.0,11/20/2018,11/23/2018 8:14,0.0,0.0,1.0156,2.0,1.0,-3.0,20.0,0.0,3.0,0.0,6.0,2.13,5.0,42.0,0.0,0.0,0.0,40.0,20.0,
B,C,129298510.0,33.61,20.0,11/20/2018,11/23/2018 8:26,0.0,0.0,1.0077,2.0,1.0,-3.0,20.0,0.0,3.0,0.0,3.0,0.84,2.0,33.61,0.0,0.0,0.0,40.0,20.0,
C,C,129300992.0,42.08,24.0,11/20/2018,11/23/2018 8:53,0.0,0.0,1.031,2.0,1.0,-3.0,24.0,0.0,3.0,0.0,6.0,2.55,5.0,42.08,0.0,0.0,0.0,48.0,24.0,
B,C,129301275.0,33.61,20.0,11/20/2018,11/23/2018 8:53,0.0,0.0,0.9888,2.0,1.0,-3.0,20.0,0.0,3.0,0.0,3.0,0.84,2.0,33.61,0.0,0.0,0.0,40.0,20.0,
B,C,129310674.0,42.01,20.0,11/20/2018,11/23/2018 10:05,0.0,0.0,1.002,2.0,1.0,-3.0,20.0,0.0,3.0,0.0,6.0,2.12,5.0,42.01,0.0,0.0,0.0,40.0,20.0,
B,B,129312055.0,33.61,20.0,11/20/2018,11/23/2018 10:16,0.0,0.0,1.0141,2.0,1.0,-3.0,20.0,0.0,3.0,0.0,3.0,0.84,2.0,33.61,0.0,0.0,0.0,40.0,20.0,
B,C,129320336.0,42.0,20.0,11/20/2018,11/23/2018 11:16,0.0,0.0,1.0098,2.0,1.0,-3.0,20.0,0.0,3.0,0.0,6.0,2.12,5.0,42.0,0.0,0.0,0.0,40.0,20.0,
B,B,129341646.0,20.16,20.0,11/20/2018,11/23/2018 14:05,0.0,0.0,1.0077,2.0,1.0,-3.0,20.0,0.0,3.0,0.0,3.0,0.51,2.0,20.16,0.0,0.0,0.0,40.0,20.0,
B,C,129342819.0,42.01,20.0,11/20/2018,11/23/2018 14:14,0.0,0.0,1.0156,2.0,1.0,-3.0,20.0,0.0,3.0,0.0,6.0,2.12,5.0,42.01,0.0,0.0,0.0,40.0,20.0,
B,D,129360128.0,42.0,20.0,11/20/2018,11/23/2018 16:41,0.0,0.0,1.0156,2.0,1.0,-3.0,20.0,0.0,3.0,0.0,6.0,2.12,5.0,42.0,0.0,0.0,0.0,40.0,20.0,
B,C,129370380.0,33.61,20.0,11/20/2018,11/23/2018 18:22,0.0,0.0,1.0086,2.0,1.0,-3.0,20.0,0.0,3.0,0.0,3.0,0.84,2.0,33.61,0.0,0.0,0.0,40.0,20.0,
B,C,129373033.0,42.0,20.0,11/20/2018,11/23/2018 18:47,0.0,0.0,0.9925,2.0,1.0,-3.0,20.0,0.0,3.0,0.0,6.0,2.12,5.0,42.0,0.0,0.0,0.0,40.0,20.0,
B,C,129388131.0,42.01,20.0,11/20/2018,11/23/2018 21:59,0.0,0.0,1.0032,2.0,1.0,-3.0,20.0,0.0,3.0,0.0,6.0,2.12,5.0,42.01,0.0,0.0,0.0,40.0,20.0,
B,C,129392537.0,42.01,20.0,11/20/2018,11/23/2018 23:05,0.0,0.0,1.0098,2.0,1.0,-3.0,20.0,0.0,3.0,0.0,6.0,2.13,5.0,42.01,0.0,0.0,0.0,40.0,20.0,
B,C,129393624.0,42.01,20.0,11/20/2018,11/23/2018 23:23,0.0,0.0,1.022,2.0,1.0,-3.0,20.0,0.0,3.0,0.0,6.0,2.12,5.0,42.01,0.0,0.0,0.0,40.0,20.0,
B,C,125971864.0,33.89,20.0,11/20/2018,11/24/2018 6:37,0.0,0.0,0.9693,2.0,1.0,-4.0,20.0,0.0,4.0,0.0,6.0,1.41,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
B,C,129409316.0,42.01,20.0,11/20/2018,11/24/2018 7:44,0.0,0.0,1.0154,2.0,1.0,-4.0,20.0,0.0,4.0,0.0,6.0,2.12,5.0,42.01,0.0,0.0,0.0,40.0,20.0,
B,C,125975368.0,33.89,20.0,11/20/2018,11/24/2018 7:59,0.0,0.0,0.9813,2.0,1.0,-4.0,20.0,0.0,4.0,0.0,6.0,1.41,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
B,B,125983680.0,33.89,20.0,11/20/2018,11/24/2018 9:23,0.0,0.0,1.0163,2.0,1.0,-4.0,20.0,0.0,4.0,0.0,6.0,1.41,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
B,B,125992623.0,33.89,20.0,11/20/2018,11/24/2018 10:37,0.0,0.0,1.006,2.0,1.0,-4.0,20.0,0.0,4.0,0.0,6.0,1.41,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
B,C,125995511.0,33.89,20.0,11/20/2018,11/24/2018 10:57,0.0,0.0,1.0108,2.0,1.0,-4.0,20.0,0.0,4.0,0.0,6.0,1.41,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
B,B,126003091.0,33.89,20.0,11/20/2018,11/24/2018 11:59,0.0,0.0,1.0108,2.0,1.0,-4.0,20.0,0.0,4.0,0.0,6.0,1.41,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
B,E,125777685.0,33.89,20.0,11/21/2018,11/22/2018 9:23,3.0,1.0,0.941,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,1.41,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
B,C,125787351.0,33.89,20.0,11/21/2018,11/22/2018 11:01,1.0,1.0,0.9234,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,1.41,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
B,C,126004116.0,33.89,20.0,11/21/2018,11/24/2018 12:08,0.0,0.0,1.0113,2.0,1.0,-3.0,20.0,0.0,3.0,0.0,6.0,1.41,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
B,C,126003703.0,33.89,20.0,11/21/2018,11/24/2018 12:12,0.0,0.0,1.0177,2.0,1.0,-3.0,20.0,0.0,3.0,0.0,6.0,1.41,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
B,B,126004829.0,33.89,20.0,11/21/2018,11/24/2018 12:14,0.0,0.0,1.0177,2.0,1.0,-3.0,20.0,0.0,3.0,0.0,6.0,1.41,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
B,B,126004666.0,33.89,20.0,11/21/2018,11/24/2018 12:14,0.0,0.0,1.0177,2.0,1.0,-3.0,20.0,0.0,3.0,0.0,6.0,1.41,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
B,D,126004744.0,33.89,20.0,11/21/2018,11/24/2018 12:14,0.0,0.0,0.9807,2.0,1.0,-3.0,20.0,0.0,3.0,0.0,6.0,1.41,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
B,C,126007228.0,33.89,20.0,11/21/2018,11/24/2018 12:35,0.0,0.0,1.0066,2.0,1.0,-3.0,20.0,0.0,3.0,0.0,6.0,1.41,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
B,B,126008339.0,33.89,20.0,11/21/2018,11/24/2018 12:47,0.0,0.0,1.0232,2.0,1.0,-3.0,20.0,0.0,3.0,0.0,6.0,1.41,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
B,B,126008631.0,33.89,20.0,11/21/2018,11/24/2018 12:49,0.0,0.0,1.0176,2.0,1.0,-3.0,20.0,0.0,3.0,0.0,6.0,1.41,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
B,C,126008767.0,33.89,20.0,11/21/2018,11/24/2018 12:51,0.0,0.0,1.0066,2.0,1.0,-3.0,20.0,0.0,3.0,0.0,6.0,1.41,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
B,C,126009029.0,33.89,20.0,11/21/2018,11/24/2018 12:53,0.0,0.0,0.9978,2.0,1.0,-3.0,20.0,0.0,3.0,0.0,6.0,1.41,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
B,C,126010086.0,33.89,20.0,11/21/2018,11/24/2018 13:04,0.0,0.0,0.9836,2.0,1.0,-3.0,20.0,0.0,3.0,0.0,6.0,1.41,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
B,C,126010412.0,33.89,20.0,11/21/2018,11/24/2018 13:07,0.0,0.0,1.0176,2.0,1.0,-3.0,20.0,0.0,3.0,0.0,6.0,1.41,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
B,C,126010579.0,33.89,20.0,11/21/2018,11/24/2018 13:09,0.0,0.0,1.0177,2.0,1.0,-3.0,20.0,0.0,3.0,0.0,6.0,1.41,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
B,C,129298510.0,33.61,20.0,11/22/2018,11/23/2018 8:26,0.0,0.0,1.0085,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,3.0,0.84,2.0,33.61,0.0,0.0,0.0,40.0,20.0,
B,C,129301275.0,33.61,20.0,11/22/2018,11/23/2018 8:53,0.0,0.0,0.9896,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,3.0,0.84,2.0,33.61,0.0,0.0,0.0,40.0,20.0,
B,C,129310674.0,42.01,20.0,11/22/2018,11/23/2018 10:05,0.0,0.0,1.0027,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,2.12,5.0,42.01,0.0,0.0,0.0,40.0,20.0,
B,B,129312055.0,33.61,20.0,11/22/2018,11/23/2018 10:16,0.0,0.0,1.0149,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,3.0,0.84,2.0,33.61,0.0,0.0,0.0,40.0,20.0,
B,C,129320336.0,42.0,20.0,11/22/2018,11/23/2018 11:16,0.0,0.0,1.0106,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,2.12,5.0,42.0,0.0,0.0,0.0,40.0,20.0,
B,D,129360128.0,42.0,20.0,11/22/2018,11/23/2018 16:41,0.0,0.0,1.0164,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,2.12,5.0,42.0,0.0,0.0,0.0,40.0,20.0,
B,C,129370380.0,33.61,20.0,11/22/2018,11/23/2018 18:22,0.0,0.0,1.0093,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,3.0,0.84,2.0,33.61,0.0,0.0,0.0,40.0,20.0,
B,C,129373033.0,42.0,20.0,11/22/2018,11/23/2018 18:47,0.0,0.0,0.9932,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,2.12,5.0,42.0,0.0,0.0,0.0,40.0,20.0,
B,C,125971864.0,33.89,20.0,11/22/2018,11/24/2018 6:37,0.0,0.0,0.9701,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.41,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
B,B,125983680.0,33.89,20.0,11/22/2018,11/24/2018 9:23,0.0,0.0,1.0170000000000001,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.41,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
B,B,125992623.0,33.89,20.0,11/22/2018,11/24/2018 10:37,0.0,0.0,1.0068,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.41,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
B,C,125995511.0,33.89,20.0,11/22/2018,11/24/2018 10:57,0.0,0.0,1.0116,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.41,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
B,C,126003091.0,33.89,20.0,11/22/2018,11/24/2018 11:59,0.0,0.0,1.0116,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.41,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
B,C,126004116.0,33.89,20.0,11/22/2018,11/24/2018 12:08,0.0,0.0,1.0116,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.41,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
B,C,126003703.0,33.89,20.0,11/22/2018,11/24/2018 12:12,0.0,0.0,1.0179,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.41,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
B,B,126004829.0,33.89,20.0,11/22/2018,11/24/2018 12:14,0.0,0.0,1.0179,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.41,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
B,B,126004666.0,33.89,20.0,11/22/2018,11/24/2018 12:14,0.0,0.0,1.0179,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.41,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
B,D,126004744.0,33.89,20.0,11/22/2018,11/24/2018 12:14,0.0,0.0,0.9809,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.41,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
B,C,126007228.0,33.89,20.0,11/22/2018,11/24/2018 12:35,0.0,0.0,1.0068,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.41,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
B,B,126008339.0,33.89,20.0,11/22/2018,11/24/2018 12:47,0.0,0.0,1.0235,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.41,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
B,C,126008767.0,33.89,20.0,11/22/2018,11/24/2018 12:51,0.0,0.0,1.0068,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.41,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
B,C,126009029.0,33.89,20.0,11/22/2018,11/24/2018 12:53,0.0,0.0,0.998,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.41,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
B,C,126010086.0,33.89,20.0,11/22/2018,11/24/2018 13:04,0.0,0.0,0.998,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.41,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
B,C,126010412.0,33.89,20.0,11/22/2018,11/24/2018 13:07,0.0,0.0,1.0179,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.41,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
B,C,126010579.0,33.89,20.0,11/22/2018,11/24/2018 13:09,0.0,0.0,1.0179,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.41,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
B,E,126012704.0,33.89,20.0,11/22/2018,11/24/2018 13:29,0.0,0.0,0.9607,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.41,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
B,C,126016934.0,33.89,20.0,11/22/2018,11/24/2018 14:05,0.0,0.0,1.0179,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.41,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
B,C,126017932.0,33.89,20.0,11/22/2018,11/24/2018 14:27,0.0,0.0,1.0116,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.41,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
B,C,129454766.0,42.0,20.0,11/22/2018,11/24/2018 14:38,0.0,0.0,1.0114,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,2.12,5.0,42.0,0.0,0.0,0.0,40.0,20.0,
B,C,129457026.0,42.01,20.0,11/22/2018,11/24/2018 14:59,0.0,0.0,0.9595,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,2.13,5.0,42.01,0.0,0.0,0.0,40.0,20.0,
B,C,125971864.0,33.89,20.0,11/23/2018,11/24/2018 6:37,0.0,0.0,0.9703,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,1.41,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
B,B,125983680.0,33.89,20.0,11/23/2018,11/24/2018 9:23,0.0,0.0,1.0173,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,1.41,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
B,C,125995511.0,33.89,20.0,11/23/2018,11/24/2018 10:57,0.0,0.0,1.0118,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,1.41,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
B,C,126003091.0,33.89,20.0,11/23/2018,11/24/2018 11:59,0.0,0.0,1.0118,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,1.41,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
